"periodo","estu_tipodocumento","estu_consecutivo","cole_area_ubicacion","cole_bilingue","cole_calendario","cole_caracter","cole_cod_dane_establecimiento","cole_cod_dane_sede","cole_cod_depto_ubicacion","cole_cod_mcpio_ubicacion","cole_codigo_icfes","cole_depto_ubicacion","cole_genero","cole_jornada","cole_mcpio_ubicacion","cole_naturaleza","cole_nombre_establecimiento","cole_nombre_sede","cole_sede_principal","estu_cod_depto_presentacion","estu_cod_mcpio_presentacion","estu_cod_reside_depto","estu_cod_reside_mcpio","estu_depto_presentacion","estu_depto_reside","estu_estadoinvestigacion","estu_estudiante","estu_fechanacimiento","estu_genero","estu_mcpio_presentacion","estu_mcpio_reside","estu_nacionalidad","estu_pais_reside","estu_privado_libertad","fami_cuartoshogar","fami_educacionmadre","fami_educacionpadre","fami_estratovivienda","fami_personashogar","fami_tieneautomovil","fami_tienecomputador","fami_tieneinternet","fami_tienelavadora","desemp_ingles","punt_ingles","punt_matematicas","punt_sociales_ciudadanas","punt_c_naturales","punt_lectura_critica","punt_global"
"20194","TI","SB11201940153774","URBANO","N","A","ACADÉMICO","119256000293","119256000293","19","19256","115576","CAUCA","MIXTO","MAÑANA","EL TAMBO","OFICIAL","I.E. SAN CARLOS","SAN CARLOS (sede principal)","S","19","19256","19","19256","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","28/10/2002","M","EL TAMBO","EL TAMBO","COLOMBIA","COLOMBIA","N","Uno","Técnica o tecnológica completa","Técnica o tecnológica incompleta","Estrato 1","1 a 2","No","Si","No","Si","A-","37","34","36","36","31","172"
"20141","TI","SB11201410064847","URBANO","N","B","ACADÉMICO","319001002151","319001002151","19","19001","079095","CAUCA","MIXTO","MAÑANA","POPAYAN","NO OFICIAL","COL GUILLERMO LEON VALENCIA","COL GUILLERMO LEON VALENCIA","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","13/09/1996","M","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Cuatro","Educación profesional completa","Educación profesional completa","Estrato 4","Cuatro","Si","Si","Si","Si","A2","61","63","","","",""
"20152","TI","SB11201520441698","URBANO","N","A","TÉCNICO","119743000088","119743000088","19","19743","007526","CAUCA","MIXTO","MAÑANA","SILVIA","OFICIAL","INSTITUCION EDUCATIVA NUESTRA SENORA DEL PERPETUO SOCORRO","COLEGIO NUESTRA SENORA DEL PERPETUO SOCORRO","S","19","19743","19","19743","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","20/03/1998","M","SILVIA","SILVIA","COLOMBIA","COLOMBIA","N","Cinco","Primaria completa","Primaria completa","Estrato 1","Seis","Si","Si","Si","Si","A1","52","47","52","55","53","259"
"20122","TI","SB11201220427121","URBANO","","A","ACADÉMICO","119001003973","119001003973","19","19001","123968","CAUCA","MIXTO","MAÑANA","POPAYÁN","OFICIAL","INSTITUCIÓN EDUCATIVA LA PAMBA","SEDE LA PAMBA","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","14/11/1994","M","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Cinco","Primaria completa","Secundaria (Bachillerato) completa","Estrato 1","Cinco","No","Si","Si","Si","A1","43","55","","","",""
"20142","CC","SB11201420565634","URBANO","N","A","TÉCNICO","119001000192","119001000192","19","19001","048496","CAUCA","MIXTO","NOCHE","POPAYAN","OFICIAL","INSTITUCION EDUCATIVA COMERCIAL DEL NORTE","SEDE COMERCIAL DEL NORTE","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","20/04/1973","M","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Cinco","Primaria incompleta","Primaria incompleta","Estrato 1","Cinco","No","No","No","No","A-","34","47","49","42","44","223"
"20152","CC","SB11201520278808","RURAL","N","A","TÉCNICO","219698000629","219698000629","19","19698","100347","CAUCA","MIXTO","COMPLETA","SANTANDER DE QUILICHAO","OFICIAL","INSTITUCION EDUCATIVA AGROPECUARIA LAS AVES","INSTITUTO TECNICO AGROPECUARIO COMUNITARIO EL AGUILA","S","19","19698","19","19698","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","18/11/1995","F","SANTANDER DE QUILICHAO","SANTANDER DE QUILICHAO","COLOMBIA","COLOMBIA","N","Tres","Primaria completa","Primaria completa","Estrato 1","Cinco","No","No","No","No","A-","44","52","46","45","50","240"
"20142","TI","SB11201420559378","RURAL","N","A","TÉCNICO","219075000041","219075000041","19","19075","153981","CAUCA","MIXTO","MAÑANA","BALBOA","OFICIAL","I.E. OLAYA (ANTES C.E. OLAYA)","I.E. OLAYA (ANTES C.E. OLAYA) - SEDE PRINCIPAL","S","19","19532","19","19075","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","16/09/1997","F","PATÍA","BALBOA","COLOMBIA","COLOMBIA","N","Dos","Primaria completa","Primaria completa","Estrato 1","Seis","No","No","No","No","A1","56","44","54","29","43","218"
"20162","TI","SB11201620319131","RURAL","","A","ACADÉMICO","219130000497","219130000497","19","19130","145144","CAUCA","MIXTO","MAÑANA","CAJIBIO","OFICIAL","I.E. EL TUNEL","I.E. AGROPECUARIA EL TUNEL ANTES (I.E. EL TUNEL) - SEDE PRINCIPAL","S","19","19548","19","19130","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","02/02/2000","F","PIENDAMÓ - TUNÍA","CAJIBÍO","COLOMBIA","COLOMBIA","N","Tres","Primaria completa","Primaria completa","Estrato 1","Cinco","No","No","No","No","A-","36","45","35","37","49","207"
"20132","TI","SB11201320504929","URBANO","N","A","ACADÉMICO","119001003990","119001003990","19","19001","120774","CAUCA","MIXTO","TARDE","POPAYÁN","OFICIAL","INSTITUCION EDUCATIVA RAFAEL POMBO","SEDE RAFAEL POMBO","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","12/06/1997","M","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Seis","Educación profesional completa","Educación profesional completa","Estrato 3","Once","No","Si","Si","Si","A1","51","52","","","",""
"20142","TI","SB11201420336501","URBANO","","A","ACADÉMICO","319698003061","319698003061","19","19698","182782","CAUCA","MIXTO","MAÑANA","SANTANDER DE QUILICHAO","NO OFICIAL","COLEGIO SANTANDER","COLEGIO INSTITUTO BOLIVARIANO DEL CAUCA - SEDE PRINCIPAL","S","19","19698","19","19698","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","11/06/1996","M","SANTANDER DE QUILICHAO","SANTANDER DE QUILICHAO","COLOMBIA","COLOMBIA","N","Cinco","Primaria completa","Secundaria (Bachillerato) incompleta","Estrato 1","Seis","No","Si","No","Si","A1","51","35","39","45","35","197"
"20194","TI","SB11201940311938","URBANO","N","A","ACADÉMICO","119100001214","119100001214","19","19100","007211","CAUCA","MIXTO","MAÑANA","BOLÍVAR","OFICIAL","INSTITUCION EDUCATIVA MARCO FIDEL SUAREZ","MARCO FIDEL SUAREZ (sede principal)","S","19","19100","19","19100","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","29/01/2003","M","BOLÍVAR","BOLÍVAR","COLOMBIA","COLOMBIA","N","Tres","Técnica o tecnológica completa","Técnica o tecnológica completa","Estrato 1","3 a 4","No","Si","Si","No","A-","37","59","47","52","46","250"
"20194","TI","SB11201940311938","URBANO","N","A","ACADÉMICO","119100001214","119100001214","19","19100","007211","CAUCA","MIXTO","MAÑANA","BOLÍVAR","OFICIAL","INSTITUCION EDUCATIVA MARCO FIDEL SUAREZ","MARCO FIDEL SUAREZ (sede principal)","S","19","19100","19","19100","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","29/01/2003","M","BOLÍVAR","BOLÍVAR","COLOMBIA","COLOMBIA","N","Tres","Técnica o tecnológica completa","Técnica o tecnológica completa","Estrato 1","3 a 4","No","Si","Si","No","A-","37","59","47","52","46","250"
"20132","CC","SB11201320464150","URBANO","N","A","TÉCNICO","119001000559","119001000559","19","19001","046391","CAUCA","FEMENINO","MAÑANA","POPAYÁN","OFICIAL","CRISTO REY","SEDE CRISTO REY","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","05/06/1994","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Cinco","Primaria incompleta","Primaria incompleta","Estrato 1","Doce o más","No","Si","No","No","A1","52","40","","","",""
"20152","CC","SB11201520274773","RURAL","N","A","TÉCNICO/ACADÉMICO","119517000016","119517000016","19","19517","169847","CAUCA","MIXTO","SABATINA","PAEZ (BELALCAZAR)","OFICIAL","INSTITUCION EDUCATIVA NORMAL SUPERIOR ENRIQUE VALLEJO DE TIERRADENTRO","ESCUELA NORMAL SUPERIOR DE TIERRADENTRO ENRIQUE VALLEJO","S","19","19517","19","19517","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","10/04/1982","M","PÁEZ","PÁEZ","COLOMBIA","COLOMBIA","N","Cuatro","Primaria incompleta","Primaria incompleta","Estrato 1","Cinco","No","No","No","No","A1","49","22","45","40","43","192"
"20122","TI","SB11201220427677","URBANO","","A","ACADÉMICO","119001000508","119001000508","19","19001","134379","CAUCA","MIXTO","MAÑANA","POPAYÁN","OFICIAL","INSTITUCIÓN EDUCATIVA NIÑO JESUS DE PRAGA","SEDE NIÑO JESUS DE PRAGA","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","23/09/1994","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Ocho","Primaria incompleta","Primaria incompleta","Estrato 1","Nueve","No","No","No","Si","A-","39","39","","","",""
"20102","TI","SB11201020438066","URBANO","N","A","TÉCNICO","119698000080","119698000080","19","19698","034405","CAUCA","MIXTO","TARDE","SANTANDER DE QUILICHAO","OFICIAL","I.E. TECNICO AMBIENTAL FERNANDEZ GUERRA","FERNANDEZ GUERRA (sede principal)","S","19","19698","19","19698","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","25/02/1994","F","SANTANDER DE QUILICHAO","SANTANDER DE QUILICHAO","COLOMBIA","COLOMBIA","N","Dos","Primaria completa","Secundaria (Bachillerato) incompleta","Estrato 1","Tres","No","No","No","No","A1","50.87","48.17","","","",""
"20102","TI","SB11201020434832","RURAL","N","A","TÉCNICO","219355001191","219355001191","19","19355","093542","CAUCA","MIXTO","COMPLETA","INZÁ","OFICIAL","I.E. MICROEMPRESARIAL AGROPECUARIO SAN ANDRÉS","INSTITUCION EDUCATIVA MICROEMPRESARIAL AGROPECUARIO SAN ANDRES (sede principal)","S","19","19355","19","19355","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","28/06/1993","F","INZÁ","INZÁ","COLOMBIA","COLOMBIA","N","Cuatro","Primaria incompleta","Ninguno","Estrato 1","Cinco","No","No","No","No","A-","43.11","45.38","","","",""
"20112","TI","SB11201120431979","URBANO","N","A","TÉCNICO","119698000080","119698000080","19","19698","034405","CAUCA","MIXTO","TARDE","SANTANDER DE QUILICHAO","OFICIAL","I.E. TECNICO AMBIENTAL FERNANDEZ GUERRA","FERNANDEZ GUERRA (sede principal)","S","19","19698","19","19698","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","07/08/1993","F","SANTANDER DE QUILICHAO","SANTANDER DE QUILICHAO","COLOMBIA","COLOMBIA","N","Tres","Secundaria (Bachillerato) completa","Primaria incompleta","Estrato 1","Cuatro","No","No","No","No","A-","34","41","","","",""
"20194","TI","SB11201940084153","RURAL","N","A","ACADÉMICO","219698001595","219698001595","19","19698","041558","CAUCA","MIXTO","MAÑANA","SANTANDER DE QUILICHAO","OFICIAL","I.E. JOSE MARIA CORDOBA","JOSE MARIA CORDOBA (sede principal)","S","19","19698","19","19698","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","22/12/2001","M","SANTANDER DE QUILICHAO","SANTANDER DE QUILICHAO","COLOMBIA","COLOMBIA","N","Cuatro","Primaria incompleta","Primaria incompleta","Estrato 1","3 a 4","No","No","No","Si","A-","34","53","35","37","38","201"
"20194","TI","SB11201940084153","RURAL","N","A","ACADÉMICO","219698001595","219698001595","19","19698","041558","CAUCA","MIXTO","MAÑANA","SANTANDER DE QUILICHAO","OFICIAL","I.E. JOSE MARIA CORDOBA","JOSE MARIA CORDOBA (sede principal)","S","19","19698","19","19698","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","22/12/2001","M","SANTANDER DE QUILICHAO","SANTANDER DE QUILICHAO","COLOMBIA","COLOMBIA","N","Cuatro","Primaria incompleta","Primaria incompleta","Estrato 1","3 a 4","No","No","No","Si","A-","34","53","35","37","38","201"
"20132","TI","SB11201320147180","RURAL","","A","ACADÉMICO","219780000777","219780000777","19","19780","127035","CAUCA","MIXTO","COMPLETA","SUÁREZ","OFICIAL","I.E. LA BETULIA","LA BETULIA (sede principal)","S","19","19780","19","19110","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","07/03/1997","F","SUÁREZ","BUENOS AIRES","COLOMBIA","COLOMBIA","N","Cuatro","Técnica o tecnológica completa","Educación profesional completa","Estrato 1","Cuatro","Si","Si","No","Si","A1","43","52","","","",""
"20151","CC","SB11201510090253","URBANO","N","B","ACADÉMICO","376001031031","376001031031","76","76001","017343","VALLE","MIXTO","NOCHE","CALI","NO OFICIAL","COLEGIO DE LA CAJA DE COMPENSACION FAMILIAR DEL VALLE DEL CAUCA ""COMFANDI""","COL ALTERNATIVA PEDAGÓGICA INTEGRADA COMFANDI ALPEINCO","S","76","76520","19","19212","VALLE","CAUCA","PUBLICAR","ESTUDIANTE","30/12/1982","M","PALMIRA","CORINTO","COLOMBIA","COLOMBIA","N","Dos","Primaria incompleta","Ninguno","Estrato 1","Tres","No","No","No","No","A-","41","47","48","42","45","226"
"20112","TI","SB11201120425271","URBANO","N","A","ACADÉMICO","119001001946","119001001946","19","19001","117564","CAUCA","FEMENINO","TARDE","POPAYÁN","OFICIAL","INSTITUCION EDUCATIVA LA MILAGROSA","SEDE LA MILAGROSA","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","05/10/1992","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Dos","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) incompleta","Estrato 2","Cinco","No","No","No","No","A1","43","39","","","",""
"20142","TI","SB11201420532984","URBANO","N","A","TÉCNICO","319573000567","319573000567","19","19573","120808","CAUCA","MIXTO","MAÑANA","PUERTO TEJADA","NO OFICIAL","COLEGIO BAHAI RUHI ARBAB","COLEGIO BAHAI RUHI ARBAB","S","19","19573","19","19573","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","03/03/1999","M","PUERTO TEJADA","PUERTO TEJADA","COLOMBIA","COLOMBIA","N","Tres","Educación profesional completa","Educación profesional completa","Estrato 2","Cinco","Si","No","No","No","A-","42","49","53","50","50","249"
"20142","TI","SB11201420553824","RURAL","","A","ACADÉMICO","219517001581","219517001581","19","19517","127498","CAUCA","MIXTO","COMPLETA","PAEZ (BELALCAZAR)","OFICIAL","I.E. SAT¿ WESX ZUUN","ESCUELA RURAL MIXTA LA VILLA","S","41","41396","19","19517","HUILA","CAUCA","PUBLICAR","ESTUDIANTE","04/02/2014","M","LA PLATA","PÁEZ","COLOMBIA","COLOMBIA","N","Dos","Primaria completa","Primaria completa","Estrato 1","Siete","No","No","No","No","A-","39","36","36","47","40","198"
"20112","TI","SB11201120562137","URBANO","N","A","TÉCNICO","219698001587","219698001587","19","19845","115931","CAUCA","MIXTO","TARDE","VILLA RICA","OFICIAL","INST EDUC TEC CCIAL SIMON BOLIVAR  ANTES INST EDUC SIMON BOLIVAR","SIMON BOLIVAR (sede principal)","S","19","19698","19","19845","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","07/12/1993","F","SANTANDER DE QUILICHAO","VILLA RICA","COLOMBIA","COLOMBIA","N","Dos","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) incompleta","Estrato 1","Tres","Si","No","No","No","A-","41","28","","","",""
"20152","CC","SB11201520427581","URBANO","","A","ACADÉMICO","319698003061","319698003061","19","19698","182782","CAUCA","MIXTO","MAÑANA","SANTANDER DE QUILICHAO","NO OFICIAL","COLEGIO SANTANDER","COLEGIO INSTITUTO BOLIVARIANO DEL CAUCA - SEDE PRINCIPAL","S","19","19698","19","19698","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","22/08/1995","F","SANTANDER DE QUILICHAO","SANTANDER DE QUILICHAO","COLOMBIA","COLOMBIA","N","Cuatro","Secundaria (Bachillerato) completa","Ninguno","Estrato 3","Cinco","No","No","No","Si","A-","38","30","31","43","36","176"
"20132","TI","SB11201320030246","RURAL","N","A","TÉCNICO","219256000662","219256000662","19","19256","106799","CAUCA","MIXTO","MAÑANA","EL TAMBO","OFICIAL","I.E. AGROINDUSTRIAL DE QUILCACE","QUILCACE (sede principal)","S","19","19256","19","19256","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","04/04/1993","M","EL TAMBO","EL TAMBO","COLOMBIA","COLOMBIA","N","Cuatro","Educación profesional completa","Primaria incompleta","Estrato 1","Cuatro","No","No","No","No","A1","47","41","","","",""
"20132","TI","SB11201320373850","URBANO","S","A","TÉCNICO/ACADÉMICO","119137000293","119137000293","19","19137","138479","CAUCA","MIXTO","MAÑANA","CALDONO","OFICIAL","I.E. INSTITUTO EDUCATIVO DE FORMACION INTERCULTURAL COMUNITARIO KWESX UMA KIWE - INFIKUK","CENTRO DOCENTE URBANO MIXTO MADRE LAURA","S","19","19698","19","19137","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","31/05/1995","F","SANTANDER DE QUILICHAO","CALDONO","COLOMBIA","COLOMBIA","N","Tres","Primaria completa","Primaria completa","Estrato 1","Siete","No","No","No","No","A-","39","41","","","",""
"20102","TI","SB11201020433849","URBANO","N","A","TÉCNICO/ACADÉMICO","119142000471","119142000471","19","19142","007278","CAUCA","MIXTO","MAÑANA","CALOTO","OFICIAL","I.E. ESCIPION JARAMILLO","ESCIPION JARAMILLO (sede principal)","S","19","19142","19","19142","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","17/08/1993","F","CALOTO","CALOTO","COLOMBIA","COLOMBIA","N","Dos","Técnica o tecnológica completa","Técnica o tecnológica completa","Estrato 1","Tres","No","Si","No","No","A2","65.57","55.62","","","",""
"20142","TI","SB11201420335800","RURAL","N","A","TÉCNICO","219355001212","219355001212","19","19355","030874","CAUCA","MIXTO","MAÑANA","INZA","OFICIAL","I.E. PROMOCION SOCIAL GUANACAS","I.E. DE PROMOCION SOCIAL - SEDE PRINCIPAL","S","19","19355","19","19355","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","23/11/1997","F","INZÁ","INZÁ","COLOMBIA","COLOMBIA","N","Cinco","Primaria incompleta","Secundaria (Bachillerato) incompleta","Estrato 1","Siete","No","No","No","No","A-","44","44","45","47","48","229"
"20172","TI","SB11201720320744","URBANO","S","A","TÉCNICO","119809001358","119809001358","19","19809","007542","CAUCA","MIXTO","MAÑANA","TIMBIQUI","OFICIAL","INSTITUCION EDUCATIVA AGRICOLA JUSTINIANO OCORO","JUSTINIANO OCORO (sede principal)","S","19","19809","19","19809","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","27/01/2000","M","TIMBIQUÍ","TIMBIQUÍ","COLOMBIA","COLOMBIA","N","Tres","Ninguno","Primaria completa","Estrato 2","3 a 4","No","No","No","No","A-","33","36","34","37","44","187"
"20162","TI","SB11201620558483","RURAL","","A","ACADÉMICO","219256000042","219256000042","19","19256","192955","CAUCA","MIXTO","MAÑANA","EL TAMBO","OFICIAL","I.E. HUISITO","I.E. HUISITO - SEDE PRINCIPAL","S","19","19256","19","19256","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","23/10/1997","F","EL TAMBO","EL TAMBO","COLOMBIA","COLOMBIA","N","Dos","Primaria incompleta","Primaria incompleta","Estrato 1","Cinco","No","No","No","No","A-","47","49","53","52","46","249"
"20102","TI","SB11201020435826","URBANO","N","A","ACADÉMICO","119532000529","119532000529","19","19532","053256","CAUCA","MIXTO","MAÑANA","PATÍA","OFICIAL","I.E. BACHILLERATO PATIA","PATIA (sede principal)","S","19","19532","19","19532","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","05/06/1994","F","PATÍA","PATÍA","COLOMBIA","COLOMBIA","N","Cuatro","Secundaria (Bachillerato) completa","Educación profesional completa","Estrato 1","Cinco","No","No","No","No","A-","48.86","55.89","","","",""
"20152","TI","SB11201520024873","RURAL","","A","ACADÉMICO","219022001207","219022001207","19","19022","145623","CAUCA","MIXTO","COMPLETA","ALMAGUER","OFICIAL","I.E. LA HERRADURA","I.E. LA HERRADURA - SEDE PRINCIPAL","S","19","19100","19","19022","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","06/10/1997","F","BOLÍVAR","ALMAGUER","COLOMBIA","COLOMBIA","N","Dos","Ninguno","Primaria incompleta","Estrato 1","Dos","No","Si","No","No","A-","44","52","37","52","49","236"
"20112","TI","SB11201120423398","URBANO","N","A","TÉCNICO/ACADÉMICO","119001001199","119001001199","19","19001","007096","CAUCA","MIXTO","MAÑANA","POPAYÁN","OFICIAL","INSTITUCIÓN EDUCATIVA INEM FCO JOSE DE CALDAS","SEDE INEM","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","26/02/1995","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Cuatro","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Estrato 2","Siete","Si","Si","Si","No","A1","45","22","","","",""
"20111","TI","SB11201110071594","URBANO","","B","ACADÉMICO","319001001201","319001001201","19","19001","131581","CAUCA","MIXTO","MAÑANA","POPAYÁN","NO OFICIAL","COL MIXTO SINTRAFEC","COL MIXTO SINTRAFEC","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","23/11/1994","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Tres","Postgrado","Postgrado","Estrato 3","Cinco","No","Si","Si","Si","A2","55.95","69.03","","","",""
"20172","CC","SB11201720492499","RURAL","","A","TÉCNICO","219743000171","219743000171","19","19743","148403","CAUCA","MIXTO","COMPLETA","SILVIA","OFICIAL","INST EDUC TEC KIZGO ANTES (INST EDUC QUIZGO)","CENTRO DOCENTE RURAL MIXTO PENEBIO","S","19","19743","19","19743","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","10/11/1998","F","SILVIA","SILVIA","COLOMBIA","COLOMBIA","N","Cuatro","","","","7 a 8","No","No","","No","A-","41","38","47","42","48","218"
"20161","TI","SB11201610012806","URBANO","N","B","ACADÉMICO","319001000051","319001000051","19","19001","118802","CAUCA","MIXTO","MAÑANA","POPAYAN","NO OFICIAL","COL TECNICO COMFACAUCA","COLTECNICO COMFACAUCA","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","03/09/1998","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Tres","Postgrado","Postgrado","Estrato 3","Tres","No","Si","Si","Si","A1","58","48","60","49","47","258"
"20191","TI","SB11201910008310","URBANO","N","B","ACADÉMICO","319001000434","319001000434","19","19001","007013","CAUCA","MIXTO","MAÑANA","POPAYÁN","NO OFICIAL","COL CHAMPAGNAT","COL CHAMPAGNAT","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","27/12/2001","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Dos","Postgrado","Postgrado","Estrato 4","1 a 2","Si","Si","Si","Si","B1","74","73","74","64","75","358"
"20101","CC","SB11201010106568","URBANO","N","OTRO","ACADÉMICO","519001000002","519001000002","19","19001","088724","CAUCA","MIXTO","TARDE","POPAYÁN","NO OFICIAL","CENT EDUCATIVO EMPRESARIAL COMFACAUCA","CENT EDUCATIVO EMPRESARIAL COMFACAUCA","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","01/04/1991","M","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Tres","Primaria completa","Primaria completa","Estrato 3","Seis","Si","No","No","No","A1","46.35","43.99","","","",""
"20194","CC","SB11201940327790","RURAL","N","A","TÉCNICO","219743000520","219743000520","19","19743","062471","CAUCA","MIXTO","COMPLETA","SILVIA","OFICIAL","INSTITUCION EDUCATIVA MISAK MAMA MANUELA.","INSTITUCION EDUCATIVA MISAK MAMA MANUELA - SEDE PRINCIPAL","S","19","19743","19","19743","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","26/04/1998","M","SILVIA","SILVIA","COLOMBIA","COLOMBIA","N","Tres","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) completa","Estrato 3","5 a 6","No","No","No","No","A-","43","41","29","46","35","191"
